chrNum	start	end	strand	circID	genomic.length	samples	gene.symbol	study.group.number
chr19	34921480	34929671	+	hsa_circ_28594	8191	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	UBA2	4
chr19	34921480	34957919	+	hsa_circ_10312	36439	normal brain tissue,leukemia	UBA2	2
chr19	34922765	34925873	+	hsa_circ_26453	3108	H9 hESCs,normal brain tissue,oligodendroma,Hs68	UBA2	3
chr19	34922765	34929671	+	hsa_circ_16719	6906	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	UBA2	4
chr19	34922765	34936026	+	hsa_circ_27091	13261	H9 hESCs,glioblastoma	UBA2	2
chr19	34922765	34955036	+	hsa_circ_22073	32271	H9 hESCs,normal brain tissue	UBA2	2
chr19	34922765	34957919	+	hsa_circ_27148	35154	H9 hESCs,normal brain tissue,Hs68	UBA2	3
chr19	34941169	34951471	+	hsa_circ_29656	10302	normal brain tissue,leukemia	UBA2	2
chr19	34941169	34955036	+	hsa_circ_06960	13867	normal brain tissue,oligodendroma,leukemia	UBA2	2
chr19	34942885	34955036	+	hsa_circ_01574	12151	normal brain tissue,oligodendroma,Hs68,leukemia	UBA2	3
chr19	34942885	34957919	+	hsa_circ_13347	15034	H9 hESCs,oligodendroma,Hs68,leukemia	UBA2	4
chr19	34954930	34957919	+	hsa_circ_0006992	2989	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Nhek, Sknshra	UBA2	2
chr19	34981280	34986676	+	hsa_circ_0008354	5396	Hs68_RNase, Hs68_control, Huvec, Hepg2, H1hesc, Bj, Ag04450, A549	WTIP	2
chr19	35510094	35510437	+	hsa_circ_0005731	343	Hs68_RNase, Hs68_control, K562, Helas3, H1hesc, Bj, A549, Nhlf	GRAMD1A	2
chr19	36579939	36580208	+	hsa_circ_0003139	269	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Nhek, Sknshra, Mcf7	WDR62	2
chr19	36636707	36637214	+	hsa_circ_0002356	507	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878, Bj, Ag04450, A549, Sknshra	CAPNS1	2
chr19	37203287	37203769	+	hsa_circ_24141	482	H9 hESCs,normal brain tissue,Hs68	ZNF567	3
chr19	37680562	37698156	-	hsa_circ_02410	17594	H9 hESCs,normal brain tissue,Hs68	ZNF585B	3
chr19	37916769	37917280	-	hsa_circ_29936	511	H9 hESCs,normal brain tissue,Hs68	ZNF569	3
chr19	38198814	38202593	-	hsa_circ_22364	3779	H9 hESCs,Hs68,leukocyte	ZNF607	3
chr19	38609945	38610522	+	hsa_circ_27838	577	H9 hESCs,glioblastoma,Hs68	SIPA1L3	3
chr19	38631823	38633350	+	hsa_circ_10577	1527	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SIPA1L3	3
chr19	38673158	38673380	+	hsa_circ_15417	222	H9 hESCs,Hs68	SIPA1L3	2
chr19	38834219	38835008	+	hsa_circ_01528	789	normal brain tissue,oligodendroma,leukemia	CATSPERG	2
chr19	39070621	39071144	+	hsa_circ_19783	523	H9 hESCs,glioblastoma	RYR1	2
chr19	39076577	39076831	+	hsa_circ_00768	254	H9 hESCs,normal brain tissue,oligodendroma	RYR1	2
chr19	39408363	39409453	-	hsa_circ_03999	1090	H9 hESCs,glioblastoma	SARS2	2
chr19	39866289	39869229	+	hsa_circ_0008108	2940	Hs68_RNase, Hs68_control, A549	SAMD4B	2
chr19	39883103	39884277	+	hsa_circ_23693	1174	H9 hESCs,Hs68	MED29	2
chr19	39908194	39909643	+	hsa_circ_0005464	1449	Hs68_RNase, Hs68_control, K562	PLEKHG2	2
chr19	39943995	39944161	+	hsa_circ_0000932	166	cd_19, Hs68_RNase, Hs68_control, Ag04450	SUPT5H	3
chr19	40743875	40746017	-	hsa_circ_29003	2142	H9 hESCs,normal brain tissue,glioblastoma,Hs68	AKT2	3
chr19	40747844	40748594	-	hsa_circ_29911	750	H9 hESCs,normal brain tissue,glioblastoma	AKT2	2
chr19	40761064	40771258	-	hsa_circ_14289	10194	H9 hESCs,normal brain tissue,glioblastoma,Hs68	AKT2	3
chr19	40839757	40842314	-	hsa_circ_25910	2557	H9 hESCs,normal brain tissue,glioblastoma,Hs68	C19orf47	3
chr19	40842016	40842314	-	hsa_circ_0004952	298	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, H1hesc, Gm12878, Bj, Ag04450, A549, Nhek	C19orf47	2
chr19	40964061	40964452	-	hsa_circ_23076	391	normal brain tissue,Hs68	BLVRB	2
chr19	41089303	41089623	+	hsa_circ_29229	320	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,cd_34,neutr,Hs68,leukemia,leukocyte	SHKBP1	5
chr19	41122794	41125398	+	hsa_circ_16677	2604	H9 hESCs,normal brain tissue,Hs68	LTBP4	3
chr19	41239064	41243674	+	hsa_circ_20712	4610	H9 hESCs,normal brain tissue	ITPKC	2
chr19	41242890	41243674	+	hsa_circ_27302	784	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	ITPKC	4
chr19	41736871	41737203	+	hsa_circ_0002945	332	Hs68_RNase, Hs68_control, K562, Huvec, Hsmm, Helas3, H1hesc, Bj, Ag04450, A549, Nhek, Nhlf, Sknshra	AXL	2
chr19	41754418	41754725	+	hsa_circ_0002882	307	Hs68_RNase, Hs68_control, Nhek, Helas3, H1hesc, Bj, Ag04450, A549, Sknshra	AXL	2
chr19	41758255	41762516	+	hsa_circ_0003271	4261	Hs68_RNase, Hs68_control, K562, Huvec, Hmec, Hepg2, H1hesc, Bj, Ag04450, A549, Nhek, Sknshra	AXL	2
chr19	41774127	41787180	+	hsa_circ_30717	13053	H9 hESCs,normal brain tissue,glioblastoma,Hs68	HNRNPUL1	3
chr19	41798149	41798416	+	hsa_circ_0002613	267	Hs68_RNase, Hs68_control, K562	HNRNPUL1	2
chr19	41847787	41848152	-	hsa_circ_24441	365	H9 hESCs,Hs68	TGFB1	2
chr19	41916541	41929074	+	hsa_circ_28768	12533	cd_34,leukocyte	BCKDHA	2
chr19	42847628	42848985	+	hsa_circ_23003	1357	glioblastoma,Hs68	MEGF8	2
chr19	44159590	44160792	-	hsa_circ_0003090	1202	Hs68_RNase, Hs68_control, Hepg2, Helas3, Bj, Ag04450, A549	PLAUR	2
chr19	44248923	44254899	-	hsa_circ_0008781	5976	Hs68_RNase, Hs68_control, K562, Ag04450, A549, Sknshra	SMG9	2
chr19	44600495	44602041	+	hsa_circ_24925	1546	H9 hESCs,oligodendroma,Hs68	ZNF224	3
chr19	45525310	45532250	+	hsa_circ_0006452	6940	Hs68_RNase, Hs68_control, Nhek, H1hesc, Gm12878, Sknshra	RELB	2
chr19	45528586	45528995	+	hsa_circ_0008590	409	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Bj, Ag04450, A549, Sknshra	RELB	2
chr19	45528586	45532250	+	hsa_circ_0003312	3664	Hs68_RNase, Hs68_control, Nhek, Hsmm, H1hesc, Gm12878, Ag04450, A549	RELB	2
chr19	45766370	45766625	+	hsa_circ_23703	255	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,cd_34	MARK4	3
chr19	45781180	45781873	+	hsa_circ_07150	693	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_34,Hs68,leukemia	MARK4	5
chr19	45781180	45783992	+	hsa_circ_03792	2812	normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	MARK4	3
chr19	45783631	45783992	+	hsa_circ_32726	361	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	MARK4	4
chr19	45871887	45872405	-	hsa_circ_0004546	518	Hs68_RNase, Hs68_control, Ag04450	ERCC2	2
chr19	45901262	45901597	-	hsa_circ_0008615	335	Hs68_RNase, Hs68_control, Hepg2, Helas3, H1hesc, Bj, Ag04450, Nhek, Sknshra	PPP1R13L	2
chr19	46020920	46021352	+	hsa_circ_21151	432	glioblastoma,neutr,leukocyte	VASP	3
chr19	46024579	46026076	+	hsa_circ_0004786	1497	Hs68_RNase, Hs68_control, Bj, Ag04450, A549	VASP	2
chr19	46116798	46117958	-	hsa_circ_0008263	1160	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, A549, Nhek, Mcf7	EML2	2
chr19	46191644	46191824	-	hsa_circ_0007811	180	Hs68_RNase, Hs68_control, Helas3, H1hesc	SNRPD2	2
chr19	46334641	46334846	-	hsa_circ_17973	205	H9 hESCs,normal brain tissue,Hs68	SYMPK	3
chr19	46345507	46347458	-	hsa_circ_27707	1951	H9 hESCs,glioblastoma	SYMPK	2
chr19	46357432	46357765	-	hsa_circ_30542	333	H9 hESCs,normal brain tissue,oligodendroma,Hs68	SYMPK	3
chr19	46878860	46879831	+	hsa_circ_0003356	971	Hs68_RNase, Hs68_control, K562, H1hesc, Ag04450	PPP5C	2
chr19	47285639	47287816	-	hsa_circ_0002311	2177	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, Gm12878, Bj, Ag04450, A549, Mcf7	SLC1A5	2
chr19	47646750	47658470	+	hsa_circ_30386	11720	H9 hESCs,oligodendroma,Hs68	SAE1	3
chr19	47646750	47673180	+	hsa_circ_32827	26430	H9 hESCs,normal brain tissue,Hs68	SAE1	3
chr19	47653458	47656297	+	hsa_circ_0007219	2839	Hs68_RNase, Hs68_control, K562, A549	SAE1	2
chr19	47767859	47768203	+	hsa_circ_03870	344	normal brain tissue,glioblastoma,oligodendroma,cd_34,neutr,leukemia	CCDC9	3
chr19	47856010	47856992	+	hsa_circ_28573	982	H9 hESCs,leukemia,leukocyte	DHX34	2
chr19	47856010	47865950	+	hsa_circ_30792	9940	H9 hESCs,leukemia,leukocyte	DHX34	2
chr19	47858295	47858607	+	hsa_circ_0005188	312	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Gm12878, Ag04450, A549, Nhek, Sknshra, Mcf7	DHX34	2
chr19	47865732	47865950	+	hsa_circ_15681	218	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,leukemia	DHX34	3
chr19	47919908	47920607	-	hsa_circ_02764	699	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	MEIS3	3
chr19	48003889	48006759	-	hsa_circ_0003407	2870	Hs68_RNase, Hs68_control, K562, Gm12878, Ag04450	NAPA	2
chr19	48221765	48229481	+	hsa_circ_0002530	7716	Hs68_RNase, Hs68_control, Bj	EHD2	2
chr19	48229068	48229481	+	hsa_circ_02678	413	glioblastoma,Hs68,leukemia,leukocyte	EHD2	3
chr19	48718596	48725112	-	hsa_circ_17745	6516	Hs68,leukemia	CARD8	2
chr19	49136700	49136912	-	hsa_circ_11779	212	H9 hESCs,normal brain tissue,oligodendroma,Hs68	DBP	3
chr19	49407603	49409142	+	hsa_circ_0007568	1539	Hs68_RNase, Hs68_control, Helas3, H1hesc, Gm12878, Bj	NUCB1	2
chr19	49414405	49416821	+	hsa_circ_0005165	2416	Hs68_RNase, Hs68_control, H1hesc	NUCB1	2
chr19	49416267	49416821	+	hsa_circ_04920	554	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	NUCB1	3
chr19	49484786	49486094	-	hsa_circ_10209	1308	H9 hESCs,normal brain tissue	GYS1	2
chr19	49488717	49489292	-	hsa_circ_0002296	575	Hs68_RNase, Hs68_control, Helas3, Gm12878	GYS1	2
chr19	50102528	50103195	+	hsa_circ_21299	667	H9 hESCs,leukemia	PRR12	2
chr19	50102528	50105175	+	hsa_circ_07690	2647	Hs68,leukemia	PRR12	2
chr19	50117789	50119476	+	hsa_circ_28300	1687	normal brain tissue,leukemia	PRR12	2
chr19	50285013	50285981	+	hsa_circ_0003395	968	Hs68_RNase, Hs68_control, K562, Helas3, H1hesc, Gm12878, Bj, A549, Mcf7	AP2A1	2
chr19	52364156	52380630	-	hsa_circ_03770	16474	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ZNF577	2
chr19	52364156	52390165	-	hsa_circ_32435	26009	H9 hESCs,Hs68	ZNF577	2
chr19	52579296	52592255	-	hsa_circ_13009	12959	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ZNF841	3
chr19	52785363	52786666	+	hsa_circ_12697	1303	H9 hESCs,normal brain tissue,leukemia,leukocyte	ZNF766	3
chr19	52876363	52877680	+	hsa_circ_23569	1317	H9 hESCs,leukemia	ZNF880	2
chr19	52909159	52909896	+	hsa_circ_0002115	737	Hs68_RNase, Hs68_control, Sknshra	ZNF528	2
chr19	53077329	53079274	+	hsa_circ_21169	1945	H9 hESCs,leukemia	ZNF701	2
chr19	53577392	53578436	-	hsa_circ_0007480	1044	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878	ZNF160	2
chr19	54417753	54418759	+	hsa_circ_26596	1006	H9 hESCs,normal brain tissue	CACNG7	2
chr19	55610151	55614936	-	hsa_circ_0000958	4785	cd_19, cd_34, Hs68_RNase, Hs68_control, K562, Hepg2, Nhek, Mcf7	PPP1R12C	3
chr19	55756487	55757046	-	hsa_circ_21965	559	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	PPP6R1	3
chr19	56918394	56925809	+	hsa_circ_0006067	7415	Hs68_RNase, Hs68_control, Ag04450, Sknshra	ZNF583	2
chr19	58499574	58511264	-	hsa_circ_22197	11690	normal brain tissue,oligodendroma,Hs68	ZNF606	2
chr19	58697078	58698409	+	hsa_circ_03838	1331	H9 hESCs,normal brain tissue	ZNF274	2
chr19	58755330	58758160	+	hsa_circ_23588	2830	H9 hESCs,oligodendroma,cd_34	ZNF544	3
chr19	58797082	58797571	+	hsa_circ_14342	489	H9 hESCs,normal brain tissue	ZNF8	2
chr19	58904342	58904854	+	hsa_circ_30253	512	H9 hESCs,oligodendroma,Hs68,leukemia	RPS5	4
chr2	1093881	1168869	+	hsa_circ_18145	74988	H9 hESCs,normal brain tissue,glioblastoma	SNTG2	2
chr2	1133307	1168869	+	hsa_circ_10330	35562	H9 hESCs,glioblastoma	SNTG2	2
chr2	7154584	7170346	+	hsa_circ_18355	15762	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	RNF144A	2
chr2	7160603	7170346	+	hsa_circ_16716	9743	normal brain tissue,glioblastoma,oligodendroma,cd_34,leukocyte	RNF144A	3
chr2	8910799	8917022	-	hsa_circ_0005315	6223	Hs68_RNase, Hs68_control, Nhek, K562, Huvec, Helas3, Gm12878, Ag04450	KIDINS220	2
chr2	9000742	9008679	-	hsa_circ_30354	7937	oligodendroma,leukemia	MBOAT2	2
chr2	9022640	9098771	-	hsa_circ_31621	76131	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	MBOAT2	3
chr2	9028147	9098771	-	hsa_circ_24921	70624	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	MBOAT2	3
chr2	9048750	9098771	-	hsa_circ_22272	50021	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_34,neutr,Hs68	MBOAT2	4
chr2	9083315	9098771	-	hsa_circ_15816	15456	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	MBOAT2	3
chr2	9419445	9437574	+	hsa_circ_0005085	18129	Hs68_RNase, Hs68_control, Huvec, Bj, Ag04450, Sknshra	ASAP2	2
chr2	9490936	9499018	+	hsa_circ_0006089	8082	Hs68_RNase, Hs68_control, Nhek, Huvec, Hsmm, Helas3, H1hesc, Bj, Ag04450, A549, Nhlf, Sknshra, Mcf7	ASAP2	2
chr2	9490936	9508648	+	hsa_circ_19453	17712	H9 hESCs,normal brain tissue,Hs68	ASAP2	3
chr2	9496175	9499018	+	hsa_circ_31731	2843	normal brain tissue,Hs68	ASAP2	2
chr2	9496175	9508648	+	hsa_circ_0008023	12473	Hs68_RNase, Hs68_control, Huvec, Hsmm, Sknshra	ASAP2	2
chr2	9650107	9668083	-	hsa_circ_14241	17976	normal brain tissue,cd_19	ADAM17	2
chr2	9675962	9676957	-	hsa_circ_20731	995	H9 hESCs,normal brain tissue,oligodendroma	ADAM17	2
chr2	9675962	9683414	-	hsa_circ_0003233	7452	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, Gm12878, Bj, A549, Mcf7	ADAM17	2
chr2	10059169	10059949	+	hsa_circ_04049	780	H9 hESCs,Hs68	TAF1B	2
chr2	10559859	10560261	+	hsa_circ_06887	402	normal brain tissue,glioblastoma,oligodendroma,cd_19,cd_34,Hs68,leukocyte	HPCAL1	4
chr2	10784445	10808849	-	hsa_circ_26285	24404	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_34,Hs68	NOL10	4
chr2	10799297	10808849	-	hsa_circ_0008511	9552	Hs68_RNase, Hs68_control, Nhek, K562, Hepg2, Helas3	NOL10	2
chr2	10927406	10930959	-	hsa_circ_31518	3553	oligodendroma,leukemia	PDIA6	2
chr2	10931920	10933328	-	hsa_circ_09715	1408	H9 hESCs,normal brain tissue,Hs68	PDIA6	3
chr2	11426664	11427862	-	hsa_circ_00756	1198	H9 hESCs,Hs68	ROCK2	2
chr2	11905658	11907984	+	hsa_circ_29180	2326	normal brain tissue,glioblastoma,Hs68,leukemia	LPIN1	3
chr2	11905658	11945282	+	hsa_circ_21373	39624	glioblastoma,leukemia	LPIN1	2
chr2	11943032	11945282	+	hsa_circ_0002914	2250	Hs68_RNase, Hs68_control, Nhek, K562, Helas3, Gm12878	LPIN1	2
chr2	15319111	15330527	-	hsa_circ_0003217	11416	Hs68_RNase, Hs68_control, K562, H1hesc	NBAS	2
chr2	15427196	15449371	-	hsa_circ_25180	22175	H9 hESCs,glioblastoma,Hs68	NBAS	3
chr2	15514731	15557836	-	hsa_circ_23397	43105	H9 hESCs,glioblastoma,oligodendroma,Hs68	NBAS	3
chr2	15514731	15567918	-	hsa_circ_12875	53187	normal brain tissue,glioblastoma,oligodendroma,Hs68,leukemia	NBAS	3
chr2	15534350	15567918	-	hsa_circ_0008522	33568	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, Bj, A549	NBAS	2
chr2	15601324	15601915	-	hsa_circ_0005533	591	Hs68_RNase, Hs68_control, K562, Gm12878, Ag04450	NBAS	2
chr2	15601324	15618413	-	hsa_circ_21102	17089	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	NBAS	3
chr2	15629017	15651474	-	hsa_circ_22387	22457	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,Hs68	NBAS	4
chr2	15629017	15674765	-	hsa_circ_25650	45748	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	NBAS	3
chr2	15629017	15679480	-	hsa_circ_0008061	50463	Hs68_RNase, Hs68_control, Ag04450	NBAS	2
chr2	15644268	15651474	-	hsa_circ_0005713	7206	Hs68_RNase, Hs68_control, K562, H1hesc, Gm12878, A549	NBAS	2
chr2	15644268	15679480	-	hsa_circ_20173	35212	normal brain tissue,glioblastoma,oligodendroma,Hs68	NBAS	2
chr2	15691616	15698758	-	hsa_circ_13486	7142	H9 hESCs,normal brain tissue,oligodendroma,Hs68	NBAS	3
chr2	15693549	15698758	-	hsa_circ_15079	5209	normal brain tissue,Hs68,leukemia	NBAS	3
chr2	15743315	15747437	+	hsa_circ_20284	4122	normal brain tissue,glioblastoma,leukemia	DDX1	2
chr2	17912344	17927218	-	hsa_circ_0005490	14874	Hs68_RNase, Hs68_control, Ag04450	SMC6	2
chr2	20454623	20455931	-	hsa_circ_0005952	1308	Hs68_RNase, Hs68_control, Nhek, K562, H1hesc, Gm12878, Ag04450, Sknshra	PUM2	2
chr2	20478343	20483247	-	hsa_circ_28613	4904	H9 hESCs,normal brain tissue,oligodendroma,Hs68	PUM2	3
chr2	20497313	20527139	-	hsa_circ_0003733	29826	Hs68_RNase, Hs68_control, Huvec, Helas3, Bj, Sknshra, Mcf7	PUM2	2
chr2	20507738	20512184	-	hsa_circ_25799	4446	H9 hESCs,normal brain tissue	PUM2	2
chr2	20507738	20518406	-	hsa_circ_09726	10668	H9 hESCs,normal brain tissue,Hs68	PUM2	3
chr2	20974569	20990158	-	hsa_circ_0002271	15589	Hs68_RNase, Hs68_control, K562, Huvec, Hepg2, Helas3, H1hesc, Bj, Ag04450, A549, Sknshra	C2orf43	2
chr2	20974569	21001225	-	hsa_circ_25641	26656	H9 hESCs,Hs68	C2orf43	2
chr2	24042616	24046439	-	hsa_circ_01329	3823	H9 hESCs,normal brain tissue,glioblastoma,Hs68	ATAD2B	3
chr2	24046127	24046439	-	hsa_circ_09269	312	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	ATAD2B	3
chr2	24103508	24108699	-	hsa_circ_32414	5191	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	ATAD2B	2
chr2	24181170	24199945	+	hsa_circ_30035	18775	H9 hESCs,normal brain tissue,glioblastoma,Hs68	UBXN2A	3
chr2	24181170	24207701	+	hsa_circ_32699	26531	normal brain tissue,glioblastoma,oligodendroma,leukemia	UBXN2A	2
chr2	24205765	24207701	+	hsa_circ_0003947	1936	Hs68_RNase, Hs68_control, K562, Sknshra	UBXN2A	2
chr2	24357988	24362320	+	hsa_circ_02341	4332	normal brain tissue,glioblastoma,Hs68	FAM228B	2
chr2	24357988	24369956	+	hsa_circ_0000982	11968	HEK293, cd_19, cd_34, neutr, Hs68_RNase, Hs68_control, Huvec, Ag04450, Sknshra	LOC375190	3
chr2	24516556	24518673	-	hsa_circ_0004348	2117	Hs68_RNase, Hs68_control, K562, Helas3, Gm12878	ITSN2	2
chr2	25022543	25022713	+	hsa_circ_12171	170	H9 hESCs,leukemia	CENPO	2
chr2	25314193	25326656	+	hsa_circ_20445	12463	H9 hESCs,normal brain tissue,oligodendroma	EFR3B	2
chr2	25458575	25459874	-	hsa_circ_31710	1299	H9 hESCs,Hs68	DNMT3A	2
chr2	25650403	25656864	-	hsa_circ_30208	6461	H9 hESCs,normal brain tissue	DTNB	2
chr2	25799706	25830190	-	hsa_circ_19527	30484	H9 hESCs,oligodendroma	DTNB	2
chr2	25990451	25994409	-	hsa_circ_0004976	3958	Hs68_RNase, Hs68_control, K562, Hepg2, Helas3, Ag04450, A549	ASXL2	2
chr2	26486247	26500028	+	hsa_circ_18726	13781	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	HADHB	3
chr2	26492820	26500028	+	hsa_circ_26321	7208	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	HADHB	2
chr2	26587169	26590088	+	hsa_circ_18588	2919	H9 hESCs,Hs68,leukemia	EPT1	3
chr2	26587169	26596497	+	hsa_circ_22140	9328	H9 hESCs,normal brain tissue,Hs68,leukemia	EPT1	4
chr2	26587169	26598016	+	hsa_circ_04100	10847	H9 hESCs,normal brain tissue,oligodendroma,Hs68,leukemia,leukocyte	EPT1	4
chr2	26587169	26606215	+	hsa_circ_18400	19046	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	EPT1	3
chr2	26596234	26598016	+	hsa_circ_30219	1782	H9 hESCs,normal brain tissue,Hs68	EPT1	3
chr2	27147754	27151191	+	hsa_circ_23949	3437	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	DPYSL5	2
chr2	27822449	27824309	+	hsa_circ_19105	1860	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,HEK293,neutr,Hs68,leukemia,leukocyte	ZNF512	5
chr2	27825329	27830906	+	hsa_circ_07970	5577	H9 hESCs,glioblastoma	ZNF512	2
chr2	27830711	27830906	+	hsa_circ_0008911	195	Hs68_RNase, Hs68_control, Nhek, K562, Helas3, Gm12878, Bj, Ag04450, A549, Sknshra	ZNF512	2
chr2	28999716	29006844	+	hsa_circ_0003905	7128	Hs68_RNase, Hs68_control, Sknshra, Mcf7	PPP1CB	2
chr2	28999716	29016863	+	hsa_circ_02664	17147	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	PPP1CB	2
chr2	29006772	29011675	+	hsa_circ_29712	4903	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68,leukocyte	PPP1CB	4
chr2	29073193	29087985	-	hsa_circ_18183	14792	Hs68,leukocyte	TRMT61B	2
chr2	29124852	29137074	+	hsa_circ_20472	12222	H9 hESCs,leukemia	WDR43	2
chr2	29129325	29137074	+	hsa_circ_01227	7749	H9 hESCs,normal brain tissue,glioblastoma,Hs68	WDR43	3
chr2	29140758	29152576	+	hsa_circ_02198	11818	H9 hESCs,leukemia	WDR43	2
chr2	29354123	29358532	+	hsa_circ_03099	4409	glioblastoma,Hs68,leukemia	CLIP4	3
chr2	29356520	29368233	+	hsa_circ_16722	11713	normal brain tissue,Hs68,leukocyte	CLIP4	3
chr2	29356520	29380213	+	hsa_circ_0006765	23693	Hs68_RNase, Hs68_control, Nhek	CLIP4	2
chr2	29356520	29390406	+	hsa_circ_0003475	33886	Hs68_RNase, Hs68_control, Sknshra	CLIP4	2
chr2	29375550	29390406	+	hsa_circ_0008728	14856	Hs68_RNase, Hs68_control, A549	CLIP4	2
chr2	30682417	30756180	+	hsa_circ_0004337	73763	Hs68_RNase, Hs68_control, K562, Hepg2, Ag04450	LCLAT1	2
chr2	30682417	30791042	+	hsa_circ_11739	108625	H9 hESCs,normal brain tissue	LCLAT1	2
chr2	30748452	30756180	+	hsa_circ_22820	7728	H9 hESCs,normal brain tissue,cd_34,Hs68	LCLAT1	4
chr2	30785011	30791042	+	hsa_circ_00800	6031	H9 hESCs,oligodendroma	LCLAT1	2
chr2	32108454	32157204	-	hsa_circ_05095	48750	H9 hESCs,normal brain tissue,glioblastoma,Hs68	MEMO1	3
chr2	32117060	32157204	-	hsa_circ_13646	40144	H9 hESCs,glioblastoma,Hs68	MEMO1	3
chr2	32142994	32145979	-	hsa_circ_05295	2985	H9 hESCs,glioblastoma,Hs68	MEMO1	3
chr2	32142994	32157204	-	hsa_circ_25994	14210	H9 hESCs,normal brain tissue,oligodendroma,Hs68	MEMO1	3
chr2	32142994	32168452	-	hsa_circ_28786	25458	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma	MEMO1	2
chr2	32312560	32314674	+	hsa_circ_11011	2114	H9 hESCs,normal brain tissue,glioblastoma	SPAST	2
chr2	32323864	32341281	+	hsa_circ_12881	17417	H9 hESCs,glioblastoma	SPAST	2
chr2	32339706	32341281	+	hsa_circ_0002795	1575	Hs68_RNase, Hs68_control, K562, A549, Sknshra	SPAST	2
chr2	32396355	32409407	+	hsa_circ_09529	13052	H9 hESCs,normal brain tissue,oligodendroma	SLC30A6	2
chr2	32399131	32409407	+	hsa_circ_03626	10276	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,Hs68	SLC30A6	3
chr2	32422412	32434630	+	hsa_circ_0003157	12218	Hs68_RNase, Hs68_control, K562	SLC30A6	2
chr2	32602655	32617218	+	hsa_circ_17140	14563	normal brain tissue,leukocyte	BIRC6	2
chr2	32602655	32620661	+	hsa_circ_26985	18006	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,leukemia	BIRC6	3
chr2	32602655	32626691	+	hsa_circ_30212	24036	H9 hESCs,normal brain tissue,oligodendroma,Hs68	BIRC6	3
chr2	32602655	32631625	+	hsa_circ_03510	28970	H9 hESCs,normal brain tissue,glioblastoma,oligodendroma,cd_19,cd_34,Hs68	BIRC6	4
chr2	32602655	32641231	+	hsa_circ_22785	38576	H9 hESCs,normal brain tissue	BIRC6	2
chr2	32631566	32641231	+	hsa_circ_27945	9665	H9 hESCs,normal brain tissue,glioblastoma,cd_19,leukocyte	BIRC6	4
