chrNum	start	end	strand	corresponding_positive_circID
chr2	70402804	70409129	-	hsa_circ_09665
chr2	70406663	70409129	-	hsa_circ_30349
chr2	70451685	70457986	-	hsa_circ_0002199
chr2	70451685	70463307	-	hsa_circ_05031
chr2	70457887	70463307	-	hsa_circ_20958
chr2	72786581	72802797	-	hsa_circ_32324
chr2	72945231	72960247	-	hsa_circ_05762
chr2	72958135	72960247	-	hsa_circ_30013
chr2	72945231	72968598	-	hsa_circ_27024
chr2	73195576	73215477	-	hsa_circ_22928
chr2	73215386	73228707	-	hsa_circ_0004699
chr2	73215386	73285725	-	hsa_circ_30876
chr2	73315177	73316443	-	hsa_circ_14670
chr2	74392344	74399879	-	hsa_circ_27632
chr2	74394140	74399879	-	hsa_circ_0008330
chr2	75745181	75749613	-	hsa_circ_0008440
chr2	84668170	84676876	-	hsa_circ_0006816
chr2	85097348	85097909	-	hsa_circ_24721
chr2	86088303	86090608	-	hsa_circ_32284
chr2	86325733	86327295	-	hsa_circ_02358
chr2	86756340	86769435	-	hsa_circ_20066
chr2	88093149	88093712	-	hsa_circ_03020
chr2	95766218	95770475	-	hsa_circ_08180
chr2	96860695	96861287	-	hsa_circ_07324
chr2	97399255	97400263	-	hsa_circ_19518
chr2	98430433	98435184	-	hsa_circ_02186
chr2	99786012	99787892	-	hsa_circ_00171
chr2	100029192	100052403	-	hsa_circ_0007900
chr2	100035289	100052403	-	hsa_circ_03672
chr2	100046301	100052403	-	hsa_circ_0003100
chr2	100065797	100081447	-	hsa_circ_01719
chr2	100078957	100081447	-	hsa_circ_20151
chr2	100623093	100625394	-	hsa_circ_26001
chr2	101643844	101644894	-	hsa_circ_0005864
chr2	101645952	101648847	-	hsa_circ_0003522
chr2	101643844	101650220	-	hsa_circ_0004471
chr2	101666862	101676001	-	hsa_circ_0003160
chr2	101898320	101911643	-	hsa_circ_04080
chr2	101910475	101911643	-	hsa_circ_22362
chr2	102033995	102038934	-	hsa_circ_0004814
chr2	102035312	102038934	-	hsa_circ_0007859
chr2	105912812	105915162	-	hsa_circ_07156
chr2	106739425	106746234	-	hsa_circ_01304
chr2	106739425	106761826	-	hsa_circ_08347
chr2	106761645	106782539	-	hsa_circ_28956
chr2	106774513	106782539	-	hsa_circ_04862
chr2	107446521	107450602	-	hsa_circ_28670
chr2	107446521	107460490	-	hsa_circ_25844
chr2	110321942	110323436	-	hsa_circ_0009020
chr2	110321942	110343415	-	hsa_circ_0003065
chr2	110325391	110343415	-	hsa_circ_30841
chr2	110321942	110350696	-	hsa_circ_12856
chr2	110332157	110350696	-	hsa_circ_0007654
chr2	110342702	110350696	-	hsa_circ_24262
chr2	110901118	110919274	-	hsa_circ_00098
chr2	111212427	111213132	-	hsa_circ_12325
chr2	111302645	111303208	-	hsa_circ_17583
chr2	111423839	111431942	-	hsa_circ_27601
chr2	112621251	112621472	-	hsa_circ_0004439
chr2	113157208	113157771	-	hsa_circ_11803
chr2	114486977	114493435	-	hsa_circ_0008827
chr2	114489160	114493435	-	hsa_circ_0007173
chr2	118731483	118743645	-	hsa_circ_0004801
chr2	122120747	122168545	-	hsa_circ_31785
chr2	122208488	122216551	-	hsa_circ_29799
chr2	122215262	122216551	-	hsa_circ_14902
chr2	122260742	122287901	-	hsa_circ_27676
chr2	122363276	122363756	-	hsa_circ_27618
chr2	128479409	128480921	-	hsa_circ_08775
chr2	128520635	128528578	-	hsa_circ_0003192
chr2	128627027	128628933	-	hsa_circ_09168
chr2	128631401	128631846	-	hsa_circ_0005892
chr2	128747137	128747440	-	hsa_circ_0003525
chr2	128747137	128754065	-	hsa_circ_0004645
chr2	128750760	128754065	-	hsa_circ_04500
chr2	131829427	131840230	-	hsa_circ_18233
chr2	136071058	136103205	-	hsa_circ_09653
chr2	136103119	136107785	-	hsa_circ_0009086
chr2	136605622	136610485	-	hsa_circ_30394
chr2	144966169	144969146	-	hsa_circ_30539
chr2	144899448	144993304	-	hsa_circ_06534
chr2	148730307	148733544	-	hsa_circ_0001074
chr2	148730307	148739650	-	hsa_circ_30155
chr2	152698416	152717334	-	hsa_circ_28085
chr2	158655938	158675071	-	hsa_circ_0004955
chr2	160229555	160231264	-	hsa_circ_31085
chr2	161159840	161174738	-	hsa_circ_04231
chr2	165548730	165586625	-	hsa_circ_22123
chr2	168869143	168873605	-	hsa_circ_22381
chr2	168869143	168921891	-	hsa_circ_20830
chr2	168920009	168931741	-	hsa_circ_24417
chr2	168869143	168931741	-	hsa_circ_00472
chr2	168869143	168986268	-	hsa_circ_29627
chr2	168920009	168986268	-	hsa_circ_01487
chr2	168994597	168997268	-	hsa_circ_29389
chr2	168920009	168997268	-	hsa_circ_28609
chr2	168986050	168997268	-	hsa_circ_18449
chr2	168986050	169023917	-	hsa_circ_00609
chr2	168994597	169023917	-	hsa_circ_05395
chr2	169018296	169023917	-	hsa_circ_12064
chr2	168986050	169038600	-	hsa_circ_01335
chr2	168994597	169038600	-	hsa_circ_08042
chr2	169018296	169038600	-	hsa_circ_12237
chr2	170394522	170401345	-	hsa_circ_26236
chr2	170401230	170413807	-	hsa_circ_05905
chr2	170411633	170413807	-	hsa_circ_26777
chr2	170419734	170425762	-	hsa_circ_24306
chr2	171862656	171871458	-	hsa_circ_12163
chr2	171884848	171902872	-	hsa_circ_25124
chr2	171902683	171906684	-	hsa_circ_0004813
chr2	172182350	172187208	-	hsa_circ_17408
chr2	172182350	172188377	-	hsa_circ_09975
chr2	172193962	172196064	-	hsa_circ_27910
chr2	174819600	174820960	-	hsa_circ_00233
chr2	175779785	175816930	-	hsa_circ_01416
chr2	175976295	175986268	-	hsa_circ_17188
chr2	176835491	176860374	-	hsa_circ_0005775
chr2	176844537	176860374	-	hsa_circ_0008624
chr2	183799479	183800103	-	hsa_circ_00222
chr2	183817132	183818059	-	hsa_circ_22823
chr2	183831943	183848110	-	hsa_circ_25422
chr2	188348850	188368497	-	hsa_circ_0003353
chr2	190617574	190618790	-	hsa_circ_0002192
chr2	197135916	197143386	-	hsa_circ_0002150
chr2	197777605	197784874	-	hsa_circ_15300
chr2	198281464	198285266	-	hsa_circ_20826
chr2	200245086	200246543	-	hsa_circ_0004757
chr2	200173482	200246543	-	hsa_circ_0006011
chr2	200173482	200298237	-	hsa_circ_0007422
chr2	200188525	200298237	-	hsa_circ_0008265
chr2	200213423	200298237	-	hsa_circ_0008928
chr2	200233327	200298237	-	hsa_circ_0003915
chr2	200245086	200298237	-	hsa_circ_0002867
chr2	200804811	200813195	-	hsa_circ_11962
chr2	201718625	201719809	-	hsa_circ_19122
chr2	201721404	201721708	-	hsa_circ_01253
chr2	201741641	201752408	-	hsa_circ_29673
chr2	201873695	201876195	-	hsa_circ_00169
chr2	201881713	201888762	-	hsa_circ_0003858
chr2	202625603	202626541	-	hsa_circ_0001093
chr2	203650640	203684622	-	hsa_circ_13161
chr2	204354306	204356042	-	hsa_circ_11335
chr2	204354306	204360076	-	hsa_circ_10584
chr2	206920921	206927968	-	hsa_circ_16727
chr2	206992520	206994966	-	hsa_circ_10618
chr2	207003208	207007555	-	hsa_circ_0008091
chr2	207013743	207014649	-	hsa_circ_24650
chr2	207003208	207017234	-	hsa_circ_05967
chr2	207013743	207017234	-	hsa_circ_11907
chr2	207988497	207989128	-	hsa_circ_05807
chr2	208841374	208842310	-	hsa_circ_24309
chr2	210962809	211019335	-	hsa_circ_26165
chr2	210968827	211019335	-	hsa_circ_06859
chr2	210993754	211019335	-	hsa_circ_05197
chr2	211018218	211019335	-	hsa_circ_0008459
chr2	215609790	215610578	-	hsa_circ_05102
chr2	215609790	215634036	-	hsa_circ_24851
chr2	215632205	215646233	-	hsa_circ_30509
chr2	215632205	215657169	-	hsa_circ_07652
chr2	215609790	215661841	-	hsa_circ_22385
chr2	215617170	215661841	-	hsa_circ_18179
chr2	215632205	215661841	-	hsa_circ_09727
chr2	215657020	215661841	-	hsa_circ_13098
chr2	216279559	216284108	-	hsa_circ_0002341
chr2	217542834	217543802	-	hsa_circ_0006774
chr2	219411641	219425606	-	hsa_circ_0004783
chr2	219520872	219521186	-	hsa_circ_0007648
chr2	220011401	220023084	-	hsa_circ_0002776
chr2	220077108	220079804	-	hsa_circ_32665
chr2	220077729	220079804	-	hsa_circ_0003104
chr2	220431551	220433046	-	hsa_circ_13081
chr2	223084858	223097002	-	hsa_circ_01669
chr2	224744840	224746789	-	hsa_circ_15022
chr2	224746658	224749466	-	hsa_circ_11889
chr2	224749364	224760347	-	hsa_circ_11133
chr2	224758950	224760347	-	hsa_circ_02915
chr2	224856519	224866639	-	hsa_circ_0008365
chr2	224862831	224866639	-	hsa_circ_0001103
chr2	225400244	225422573	-	hsa_circ_00391
chr2	230450573	230456604	-	hsa_circ_13499
chr2	230633331	230636348	-	hsa_circ_03638
chr2	230666967	230668943	-	hsa_circ_0004554
chr2	230701563	230744844	-	hsa_circ_0007381
chr2	230723487	230744844	-	hsa_circ_13401
chr2	238280374	238290142	-	hsa_circ_0002447
chr2	238296224	238296827	-	hsa_circ_0006457
chr2	239082174	239093928	-	hsa_circ_11269
chr2	239090705	239093928	-	hsa_circ_04102
chr2	239090705	239096898	-	hsa_circ_10030
chr2	239090705	239103511	-	hsa_circ_13200
chr2	239093821	239103511	-	hsa_circ_0007916
chr2	239184383	239186596	-	hsa_circ_11039
chr2	240098108	240158360	-	hsa_circ_0003445
chr2	240929490	240946787	-	hsa_circ_06894
chr2	240929490	240954277	-	hsa_circ_28916
chr2	240944626	240961757	-	hsa_circ_05396
chr2	241463301	241465266	-	hsa_circ_0006808
chr2	241463301	241468926	-	hsa_circ_0004474
chr2	241492330	241494472	-	hsa_circ_15753
chr2	242033691	242036842	-	hsa_circ_15251
chr2	242079935	242080168	-	hsa_circ_0006391
chr2	242079935	242082489	-	hsa_circ_25659
chr2	242541310	242542494	-	hsa_circ_01794
chr2	242541310	242545888	-	hsa_circ_13631
chr2	242545728	242573494	-	hsa_circ_22855
chr2	242572331	242573494	-	hsa_circ_23349
chr2	1093881	1168869	+	hsa_circ_18145
chr2	1133307	1168869	+	hsa_circ_10330
chr2	7154584	7170346	+	hsa_circ_18355
chr2	7160603	7170346	+	hsa_circ_16716
chr2	9419445	9437574	+	hsa_circ_0005085
chr2	9490936	9499018	+	hsa_circ_0006089
chr2	9496175	9499018	+	hsa_circ_31731
chr2	9490936	9508648	+	hsa_circ_19453
chr2	9496175	9508648	+	hsa_circ_0008023
chr2	10059169	10059949	+	hsa_circ_04049
chr2	10559859	10560261	+	hsa_circ_06887
chr2	11905658	11907984	+	hsa_circ_29180
chr2	11905658	11945282	+	hsa_circ_21373
chr2	11943032	11945282	+	hsa_circ_0002914
chr2	15743315	15747437	+	hsa_circ_20284
chr2	24181170	24199945	+	hsa_circ_30035
chr2	24181170	24207701	+	hsa_circ_32699
chr2	24205765	24207701	+	hsa_circ_0003947
chr2	24357988	24362320	+	hsa_circ_02341
chr2	24357988	24369956	+	hsa_circ_0000982
chr2	25022543	25022713	+	hsa_circ_12171
chr2	25314193	25326656	+	hsa_circ_20445
chr2	26486247	26500028	+	hsa_circ_18726
chr2	26492820	26500028	+	hsa_circ_26321
chr2	26587169	26590088	+	hsa_circ_18588
chr2	26587169	26596497	+	hsa_circ_22140
chr2	26587169	26598016	+	hsa_circ_04100
chr2	26596234	26598016	+	hsa_circ_30219
chr2	26587169	26606215	+	hsa_circ_18400
chr2	27147754	27151191	+	hsa_circ_23949
chr2	27822449	27824309	+	hsa_circ_19105
chr2	27825329	27830906	+	hsa_circ_07970
chr2	27830711	27830906	+	hsa_circ_0008911
chr2	28999716	29006844	+	hsa_circ_0003905
chr2	29006772	29011675	+	hsa_circ_29712
chr2	28999716	29016863	+	hsa_circ_02664
chr2	29124852	29137074	+	hsa_circ_20472
chr2	29129325	29137074	+	hsa_circ_01227
chr2	29140758	29152576	+	hsa_circ_02198
chr2	29354123	29358532	+	hsa_circ_03099
chr2	29356520	29368233	+	hsa_circ_16722
chr2	29356520	29380213	+	hsa_circ_0006765
chr2	29356520	29390406	+	hsa_circ_0003475
chr2	29375550	29390406	+	hsa_circ_0008728
chr2	30748452	30756180	+	hsa_circ_22820
chr2	30682417	30756180	+	hsa_circ_0004337
chr2	30682417	30791042	+	hsa_circ_11739
chr2	30785011	30791042	+	hsa_circ_00800
chr2	32312560	32314674	+	hsa_circ_11011
chr2	32323864	32341281	+	hsa_circ_12881
chr2	32339706	32341281	+	hsa_circ_0002795
chr2	32396355	32409407	+	hsa_circ_09529
chr2	32399131	32409407	+	hsa_circ_03626
chr2	32422412	32434630	+	hsa_circ_0003157
chr2	32602655	32617218	+	hsa_circ_17140
chr2	32602655	32620661	+	hsa_circ_26985
chr2	32602655	32626691	+	hsa_circ_30212
chr2	32602655	32631625	+	hsa_circ_03510
chr2	32602655	32641231	+	hsa_circ_22785
chr2	32631566	32641231	+	hsa_circ_27945
chr2	32664575	32666530	+	hsa_circ_27429
chr2	32664575	32668656	+	hsa_circ_0005207
chr2	32664575	32670736	+	hsa_circ_01176
chr2	32664575	32679010	+	hsa_circ_12087
chr2	32688261	32690232	+	hsa_circ_03869
chr2	32703702	32704685	+	hsa_circ_06781
chr2	32703702	32707650	+	hsa_circ_15343
chr2	32713654	32718734	+	hsa_circ_24488
chr2	32703702	32718734	+	hsa_circ_13502
chr2	32713654	32728303	+	hsa_circ_15644
chr2	32703702	32728303	+	hsa_circ_17677
chr2	32703702	32733326	+	hsa_circ_07000
chr2	32734804	32744013	+	hsa_circ_10870
chr2	32768307	32774548	+	hsa_circ_17564
chr2	32768307	32800433	+	hsa_circ_23375
chr2	32820100	32836649	+	hsa_circ_28876
chr2	32832521	32836649	+	hsa_circ_24374
chr2	32858942	32865477	+	hsa_circ_0003195
chr2	33411922	33447218	+	hsa_circ_0005910
chr2	33525517	33526711	+	hsa_circ_0002247
chr2	36623756	36623930	+	hsa_circ_0002017
chr2	36668400	36669878	+	hsa_circ_20246
chr2	36623756	36669878	+	hsa_circ_16396
chr2	36668400	36691798	+	hsa_circ_0008966
chr2	36623756	36691798	+	hsa_circ_0005579
chr2	36668400	36706837	+	hsa_circ_0003578
chr2	36691676	36706837	+	hsa_circ_0002729
chr2	36704031	36706837	+	hsa_circ_0007741
chr2	36623756	36706837	+	hsa_circ_0002348
chr2	36623756	36749456	+	hsa_circ_0005442
chr2	36704031	36749456	+	hsa_circ_0006339
chr2	36726361	36749456	+	hsa_circ_0002938
chr2	36737125	36749456	+	hsa_circ_0006422
chr2	37426846	37428869	+	hsa_circ_0007047
chr2	39107319	39108719	+	hsa_circ_12165
chr2	39931220	39934326	+	hsa_circ_03056
chr2	42867312	42887002	+	hsa_circ_10928
chr2	42867312	42909729	+	hsa_circ_09672
chr2	42946127	42950175	+	hsa_circ_0003990
chr2	43939363	43965659	+	hsa_circ_0007879
chr2	44436348	44436466	+	hsa_circ_21946
chr2	44428324	44436466	+	hsa_circ_04499
chr2	44428324	44445676	+	hsa_circ_21080
chr2	44436348	44445676	+	hsa_circ_00399
chr2	44931421	44942492	+	hsa_circ_10682
chr2	46203567	46211819	+	hsa_circ_32110
chr2	46228542	46237656	+	hsa_circ_15895
chr2	47177501	47206046	+	hsa_circ_32274
chr2	47202111	47206046	+	hsa_circ_19955
chr2	47600601	47601187	+	hsa_circ_29616
chr2	47635539	47657080	+	hsa_circ_18501
chr2	47635539	47672796	+	hsa_circ_07165
chr2	48573339	48573890	+	hsa_circ_27537
chr2	48555699	48573890	+	hsa_circ_22181
chr2	48555699	48589846	+	hsa_circ_0007732
chr2	48573339	48589846	+	hsa_circ_01773
chr2	48701821	48718309	+	hsa_circ_0008358
chr2	48725631	48734524	+	hsa_circ_0007125
chr2	48725631	48738607	+	hsa_circ_0006911
chr2	55040368	55056614	+	hsa_circ_02716
chr2	58275961	58316858	+	hsa_circ_30094
chr2	61118817	61128218	+	hsa_circ_07343
chr2	61258553	61259248	+	hsa_circ_00013
chr2	61315293	61315603	+	hsa_circ_15691
chr2	61330987	61333797	+	hsa_circ_0008361
chr2	61343113	61345251	+	hsa_circ_0007793
chr2	62227835	62228117	+	hsa_circ_15809
chr2	62974529	62998527	+	hsa_circ_0006335
chr2	63206322	63223901	+	hsa_circ_19600
chr2	64083439	64085070	+	hsa_circ_08376
chr2	64778576	64780543	+	hsa_circ_28683
chr2	64800079	64812679	+	hsa_circ_20024
chr2	65473657	65492309	+	hsa_circ_05415
chr2	66691240	66775151	+	hsa_circ_0008158
chr2	68717321	68753374	+	hsa_circ_29117
chr2	68717321	68765359	+	hsa_circ_06737
chr2	68717321	68772444	+	hsa_circ_15562
chr2	71366924	71371668	+	hsa_circ_00205
chr2	71590282	71597135	+	hsa_circ_07035
chr2	73646250	73659419	+	hsa_circ_27499
chr2	73675089	73682422	+	hsa_circ_26416
chr2	73659325	73682422	+	hsa_circ_30486
chr2	73659325	73718625	+	hsa_circ_30030
chr2	73784346	73786269	+	hsa_circ_26134
chr2	73761950	73800551	+	hsa_circ_03207
chr2	74173845	74177859	+	hsa_circ_14103
chr2	74300675	74307718	+	hsa_circ_04164
chr2	85270686	85273401	+	hsa_circ_26964
chr2	85270686	85276771	+	hsa_circ_0004964
chr2	85584089	85584375	+	hsa_circ_21754
chr2	85595808	85596953	+	hsa_circ_0008059
chr2	85595808	85598685	+	hsa_circ_19313
chr2	86335472	86346167	+	hsa_circ_10042
chr2	86348601	86353003	+	hsa_circ_0007490
chr2	86348601	86355114	+	hsa_circ_29643
chr2	86701898	86707485	+	hsa_circ_0008804
chr2	86997145	86998835	+	hsa_circ_07231
chr2	97024782	97026448	+	hsa_circ_0007532
chr2	97025880	97031796	+	hsa_circ_27745
chr2	97024782	97033111	+	hsa_circ_02628
chr2	99802639	99804720	+	hsa_circ_19776
chr2	99802639	99812219	+	hsa_circ_00970
chr2	99811213	99812219	+	hsa_circ_0008609
chr2	99985854	99988193	+	hsa_circ_01532
chr2	101521194	101554304	+	hsa_circ_0006946
chr2	101584742	101587536	+	hsa_circ_0003980
chr2	101874252	101879153	+	hsa_circ_0002401
chr2	101879000	101879153	+	hsa_circ_0009122
chr2	101874252	101881509	+	hsa_circ_07623
chr2	101879000	101881509	+	hsa_circ_0005787
chr2	102475457	102476326	+	hsa_circ_0002195
chr2	102503549	102505397	+	hsa_circ_07587
chr2	109106293	109109246	+	hsa_circ_0003311
chr2	109288780	109289485	+	hsa_circ_22004
chr2	109369453	109370019	+	hsa_circ_23710
chr2	109388156	109389502	+	hsa_circ_19920
chr2	109405307	109411177	+	hsa_circ_12665
chr2	109455640	109473426	+	hsa_circ_04225
chr2	109463193	109473426	+	hsa_circ_05196
chr2	110579481	110582530	+	hsa_circ_28848
chr2	110583452	110584015	+	hsa_circ_02753
chr2	110673528	110674233	+	hsa_circ_0008401
chr2	113057425	113057606	+	hsa_circ_29406
chr2	113258782	113260758	+	hsa_circ_13827
chr2	114697535	114699936	+	hsa_circ_0008712
chr2	114697535	114709422	+	hsa_circ_25435
chr2	114709055	114713283	+	hsa_circ_0002397
chr2	116066814	116101488	+	hsa_circ_03052
chr2	120634898	120643458	+	hsa_circ_04912
chr2	120634898	120658382	+	hsa_circ_30716
chr2	120677644	120692534	+	hsa_circ_06447
chr2	120684173	120692534	+	hsa_circ_17670
chr2	120684173	120702816	+	hsa_circ_13069
chr2	120689999	120704150	+	hsa_circ_32302
chr2	120684173	120725548	+	hsa_circ_19192
chr2	120720191	120725548	+	hsa_circ_31021
chr2	120776652	120799686	+	hsa_circ_04473
chr2	120830753	120836157	+	hsa_circ_03832
chr2	120885263	120903865	+	hsa_circ_25581
chr2	121043449	121047333	+	hsa_circ_14477
chr2	122514815	122519100	+	hsa_circ_10530
chr2	122514815	122520660	+	hsa_circ_0003789
chr2	128855002	128861588	+	hsa_circ_0006319
chr2	128922303	128928858	+	hsa_circ_03024
chr2	128944256	128945188	+	hsa_circ_31632
chr2	135010665	135012215	+	hsa_circ_0001068
chr2	135075099	135076310	+	hsa_circ_20494
chr2	135075099	135119979	+	hsa_circ_0004198
chr2	135694410	135700244	+	hsa_circ_04406
chr2	135694410	135705469	+	hsa_circ_06933
chr2	135848567	135851263	+	hsa_circ_17261
chr2	135887564	135893502	+	hsa_circ_00354
chr2	136360069	136362586	+	hsa_circ_12794
chr2	136389287	136396692	+	hsa_circ_10646
chr2	136379063	136437894	+	hsa_circ_15017
chr2	136432901	136437894	+	hsa_circ_12253
chr2	136467002	136467801	+	hsa_circ_05496
chr2	136505836	136519481	+	hsa_circ_12388
chr2	136505836	136533921	+	hsa_circ_13560
chr2	148653869	148657136	+	hsa_circ_0007734
chr2	148653869	148657467	+	hsa_circ_04751
chr2	149519350	149522715	+	hsa_circ_09337
chr2	152298418	152303089	+	hsa_circ_08633
chr2	153399252	153417549	+	hsa_circ_26856
chr2	153431649	153437563	+	hsa_circ_03325
chr2	154757448	154801152	+	hsa_circ_17575
chr2	157352555	157370008	+	hsa_circ_0008789
chr2	157406119	157414094	+	hsa_circ_0005732
chr2	159389691	159459616	+	hsa_circ_0006870
chr2	159992704	160007067	+	hsa_circ_06145
chr2	160005652	160007067	+	hsa_circ_25709
chr2	160025760	160028783	+	hsa_circ_07318
chr2	160604315	160609082	+	hsa_circ_20249
chr2	160585519	160609082	+	hsa_circ_18006
chr2	160585519	160619504	+	hsa_circ_29058
chr2	162036124	162061304	+	hsa_circ_0005227
chr2	162223988	162227833	+	hsa_circ_0003339
chr2	162223988	162251714	+	hsa_circ_21729
chr2	169404105	169417832	+	hsa_circ_02857
chr2	169547543	169574488	+	hsa_circ_29978
chr2	170460151	170471234	+	hsa_circ_13583
chr2	170462548	170471234	+	hsa_circ_17872
chr2	170728745	170735084	+	hsa_circ_17891
chr2	170802797	170885958	+	hsa_circ_00284
chr2	170871790	170917953	+	hsa_circ_00646
chr2	170911969	170917953	+	hsa_circ_15708
chr2	171804859	171807968	+	hsa_circ_0005072
chr2	171804859	171813069	+	hsa_circ_01040
chr2	172305190	172314585	+	hsa_circ_0005904
chr2	172305190	172314987	+	hsa_circ_05564
chr2	172305190	172325540	+	hsa_circ_21447
chr2	172305190	172330485	+	hsa_circ_07552
chr2	172305190	172333460	+	hsa_circ_27980
chr2	172782046	172809519	+	hsa_circ_0008032
chr2	172821858	172823470	+	hsa_circ_0006532
chr2	173423435	173429801	+	hsa_circ_23579
chr2	173423435	173431661	+	hsa_circ_09268
chr2	173435453	173460751	+	hsa_circ_0006006
chr2	173659752	173679153	+	hsa_circ_19687
chr2	178370233	178388533	+	hsa_circ_28909
chr2	179400458	179407088	+	hsa_circ_0004305
chr2	181846744	181848820	+	hsa_circ_0007011
chr2	182786674	182793005	+	hsa_circ_0002844
chr2	183993014	183995273	+	hsa_circ_10304
chr2	187604954	187618776	+	hsa_circ_23364
chr2	190593385	190609514	+	hsa_circ_04776
chr2	190656515	190660677	+	hsa_circ_21902
chr2	190656515	190670480	+	hsa_circ_02227
chr2	190656515	190682906	+	hsa_circ_09074
chr2	190656515	190708806	+	hsa_circ_0009119
chr2	191520702	191537878	+	hsa_circ_31824
chr2	191523883	191537878	+	hsa_circ_08150
chr2	191535051	191537878	+	hsa_circ_30323
chr2	191765289	191769893	+	hsa_circ_30111
chr2	191765289	191789319	+	hsa_circ_22382
chr2	197559769	197565904	+	hsa_circ_0003469
chr2	198324655	198334895	+	hsa_circ_06943
chr2	198388347	198400354	+	hsa_circ_07456
chr2	201194153	201284219	+	hsa_circ_0002354
chr2	201281101	201284219	+	hsa_circ_0003994
chr2	201283972	201284219	+	hsa_circ_0003071
chr2	201997751	202014558	+	hsa_circ_0007530
chr2	202010100	202014558	+	hsa_circ_17904
chr2	202737000	202744890	+	hsa_circ_0002367
chr2	203147073	203149204	+	hsa_circ_29951
chr2	203147073	203152447	+	hsa_circ_20894
chr2	203155045	203160560	+	hsa_circ_25316
chr2	203162101	203162629	+	hsa_circ_0003337
chr2	203329531	203332412	+	hsa_circ_06837
chr2	203378441	203383775	+	hsa_circ_0008906
chr2	203329531	203384924	+	hsa_circ_26918
chr2	203378441	203397455	+	hsa_circ_27615
chr2	203419974	203421254	+	hsa_circ_10778
chr2	203620260	203624076	+	hsa_circ_04232
chr2	203817281	203818857	+	hsa_circ_09077
chr2	203818727	203820481	+	hsa_circ_0003493
chr2	203817281	203820481	+	hsa_circ_32335
chr2	203817281	203826149	+	hsa_circ_0003747
chr2	203906487	203922176	+	hsa_circ_02762
chr2	203921149	203922176	+	hsa_circ_0005395
chr2	204002884	204003471	+	hsa_circ_0008427
chr2	204154487	204157049	+	hsa_circ_0005307
chr2	204255768	204267457	+	hsa_circ_09848
chr2	206036934	206050587	+	hsa_circ_23393
chr2	206023445	206058044	+	hsa_circ_0008172
chr2	206036934	206058044	+	hsa_circ_01836
